comment_id,platform,program_name,comment_text,sentiment,likes,replies,engagement_score,hashtags,topic_category,city_region,created_at,user_type,urgency_level,clean_comment,year,month,day,engagement_category
CMT-100971,Twitter/X,Pelayanan Dukcapil Online,Program ini sangat membantu masyarakat.,Positive,3326,7,3340,#SmartCityBatu,Teknologi,Kediri,2025-12-13 15:51:35,Public Employee,Low,programinisangatmembantumasyarakat,2025,12,13,High
CMT-100972,Twitter/X,Smart City Batu,Programnya cukup menarik untuk dicoba.,Neutral,4331,350,5031,#KotaBatu,UMKM,Kediri,2025-11-26 00:22:23,Public Employee,Medium,programnyacukupmenarikuntukdicoba,2025,11,26,High
CMT-100973,TikTok,E-Government Service,Sistem sering mengalami gangguan.,Negative,3011,429,3869,#SmartCityBatu,Teknologi,Blitar,2025-11-17 00:05:01,Tourist,Medium,sistemseringmengalamigangguan,2025,11,17,High
CMT-100974,Twitter/X,Pelayanan Dukcapil Online,Program ini sangat membantu masyarakat.,Positive,2773,467,3707,#DiskominfoBatu,Transportasi,Surabaya,2026-04-03 07:42:47,Tourist,Low,programinisangatmembantumasyarakat,2026,4,3,High
CMT-100975,Twitter/X,Digital Learning Batu,WiFi publik sangat membantu mahasiswa.,Positive,23,377,777,#PelayananPublik,Transportasi,Kediri,2025-05-09 03:32:11,Public Employee,Low,wifipubliksangatmembantumahasiswa,2025,5,9,Low
CMT-100976,Twitter/X,Smart Transportation Batu,Semoga layanan terus ditingkatkan.,Neutral,3798,456,4710,#SmartCityBatu,Pelayanan Publik,Batu,2026-03-28 15:42:42,Public Employee,Medium,semogalayananterusditingkatkan,2026,3,28,High
CMT-100977,TikTok,E-Government Service,Digitalisasi layanan sangat mempermudah warga.,Positive,2904,54,3012,#BatuDigital,Teknologi,Surabaya,2025-05-28 04:28:25,Citizen,Low,digitalisasilayanansangatmempermudahwarga,2025,5,28,High
CMT-100978,Twitter/X,WiFi Publik Kota Batu,Pelayanan online sekarang lebih efisien.,Positive,1623,43,1709,#DigitalGovernment,Pendidikan,Blitar,2026-05-05 02:01:53,Citizen,Low,pelayananonlinesekaranglebihefisien,2026,5,5,Medium
CMT-100979,Instagram,E-Government Service,Digitalisasi layanan sangat mempermudah warga.,Positive,1857,240,2337,#UMKMBatu,Pelayanan Publik,Blitar,2025-07-06 01:51:58,Student,Low,digitalisasilayanansangatmempermudahwarga,2025,7,6,Medium
CMT-100980,Twitter/X,Smart Transportation Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,895,224,1343,#BatuDigital,UMKM,Surabaya,2026-04-05 10:43:27,Tourist,Low,digitalisasilayanansangatmempermudahwarga,2026,4,5,Medium
CMT-100981,Instagram,Smart City Batu,WiFi publik sangat membantu mahasiswa.,Positive,911,97,1105,#BatuDigital,Teknologi,Blitar,2025-12-05 11:10:14,UMKM Owner,Low,wifipubliksangatmembantumahasiswa,2025,12,5,Medium
CMT-100982,Twitter/X,Batu Tourism App,Sistem sering mengalami gangguan.,Negative,3931,491,4913,#DiskominfoBatu,Teknologi,Blitar,2025-07-20 22:31:04,Public Employee,Medium,sistemseringmengalamigangguan,2025,7,20,High
CMT-100983,Instagram,Digital Learning Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,2666,384,3434,#BatuDigital,Pendidikan,Batu,2025-09-28 23:08:52,Citizen,Low,aplikasipemerintahmakinmoderndanresponsif,2025,9,28,High
CMT-100984,Twitter/X,Pelayanan Dukcapil Online,Informasi publik jadi lebih transparan.,Positive,4101,6,4113,#SmartCityBatu,Pelayanan Publik,Blitar,2025-10-10 19:58:23,Public Employee,Low,informasipublikjadilebihtransparan,2025,10,10,High
CMT-100985,Instagram,Smart Transportation Batu,Masih perlu pengembangan lebih lanjut.,Neutral,3938,148,4234,#DiskominfoBatu,Teknologi,Malang,2025-12-04 13:10:11,Public Employee,Medium,masihperlupengembanganlebihlanjut,2025,12,4,High
CMT-100986,TikTok,Batu Tourism App,Aplikasi pemerintah makin modern dan responsif.,Positive,2048,143,2334,#PelayananPublik,Teknologi,Malang,2026-04-15 20:24:18,Tourist,Low,aplikasipemerintahmakinmoderndanresponsif,2026,4,15,Medium
CMT-100987,TikTok,Pelayanan Dukcapil Online,Fiturnya cukup membantu untuk masyarakat.,Neutral,4120,312,4744,#BatuDigital,Pariwisata,Batu,2025-05-22 14:04:10,Student,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,5,22,High
CMT-100988,TikTok,Digital Learning Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,1579,475,2529,#SmartCityBatu,Pariwisata,Batu,2026-03-20 19:52:43,Citizen,Low,digitalisasilayanansangatmempermudahwarga,2026,3,20,Medium
CMT-100989,Instagram,Digital Learning Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,1900,113,2126,#KotaBatu,Infrastruktur,Pasuruan,2025-05-26 06:39:13,Tourist,Low,digitalisasilayanansangatmempermudahwarga,2025,5,26,Medium
CMT-100990,Instagram,Batu Tourism App,Informasi sudah cukup jelas.,Neutral,906,137,1180,#WisataBatu,Teknologi,Malang,2026-02-23 06:19:43,UMKM Owner,Medium,informasisudahcukupjelas,2026,2,23,Medium
CMT-100991,Twitter/X,E-Government Service,Sistem sering mengalami gangguan.,Negative,9,26,61,#PelayananPublik,Transportasi,Blitar,2026-04-23 05:26:42,UMKM Owner,Medium,sistemseringmengalamigangguan,2026,4,23,Low
CMT-100992,Instagram,E-Government Service,Respon pelayanan masih cukup lambat.,Negative,1519,129,1777,#WisataBatu,Transportasi,Batu,2025-12-04 11:51:02,Citizen,High,responpelayananmasihcukuplambat,2025,12,4,Medium
CMT-100993,Twitter/X,E-Government Service,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,2718,184,3086,#WisataBatu,Pariwisata,Kediri,2025-10-16 18:30:31,UMKM Owner,Medium,masihadabeberapafituryangperludiperbaiki,2025,10,16,High
CMT-100994,TikTok,WiFi Publik Kota Batu,Salut untuk inovasi digital Kota Batu.,Positive,719,454,1627,#DiskominfoBatu,Infrastruktur,Pasuruan,2025-07-17 10:02:06,Student,Low,salutuntukinovasidigitalkotabatu,2025,7,17,Medium
CMT-100995,Twitter/X,E-Government Service,Pelayanan online sekarang lebih efisien.,Positive,813,38,889,#UMKMBatu,Ekonomi Digital,Malang,2025-09-17 16:44:08,Public Employee,Low,pelayananonlinesekaranglebihefisien,2025,9,17,Low
CMT-100996,Instagram,Batu Tourism App,Semoga layanan terus ditingkatkan.,Neutral,1052,98,1248,#WisataBatu,Pelayanan Publik,Blitar,2026-02-07 19:32:52,Citizen,Medium,semogalayananterusditingkatkan,2026,2,7,Medium
CMT-100997,Twitter/X,Smart City Batu,Respon pelayanan masih cukup lambat.,Negative,3437,268,3973,#BatuDigital,Transportasi,Kediri,2026-04-30 07:28:40,Student,High,responpelayananmasihcukuplambat,2026,4,30,High
CMT-100998,Instagram,Smart Transportation Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,1563,379,2321,#DiskominfoBatu,UMKM,Blitar,2025-12-07 19:57:24,Public Employee,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,12,7,Medium
CMT-100999,Instagram,Pelayanan Dukcapil Online,Salut untuk inovasi digital Kota Batu.,Positive,3288,310,3908,#BatuDigital,Infrastruktur,Malang,2025-11-04 03:16:24,Public Employee,Low,salutuntukinovasidigitalkotabatu,2025,11,4,High
CMT-101000,Twitter/X,Batu Tourism App,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,4205,233,4671,#UMKMBatu,Pariwisata,Surabaya,2025-05-16 00:55:04,UMKM Owner,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,5,16,High
CMT-101001,Twitter/X,Pelayanan Dukcapil Online,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,1839,23,1885,#UMKMBatu,Infrastruktur,Kediri,2026-03-01 01:09:16,Student,Medium,masihadabeberapafituryangperludiperbaiki,2026,3,1,Medium
CMT-101002,TikTok,Pelayanan Dukcapil Online,Kadang sulit login ke sistem.,Negative,2220,447,3114,#PelayananPublik,Pendidikan,Batu,2026-01-04 07:57:21,UMKM Owner,Medium,kadangsulitloginkesistem,2026,1,4,High
CMT-101003,Twitter/X,Batu Tourism App,Aplikasinya lumayan mudah digunakan.,Neutral,2663,42,2747,#BatuDigital,Teknologi,Pasuruan,2025-11-23 08:43:30,UMKM Owner,Medium,aplikasinyalumayanmudahdigunakan,2025,11,23,Medium
CMT-101004,Instagram,Pelayanan Dukcapil Online,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,90,421,932,#UMKMBatu,UMKM,Surabaya,2025-05-11 21:43:06,Citizen,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,5,11,Low
CMT-101005,Twitter/X,Batu Tourism App,Program ini sangat membantu masyarakat.,Positive,3134,484,4102,#PelayananPublik,Ekonomi Digital,Malang,2025-12-27 22:13:49,UMKM Owner,Low,programinisangatmembantumasyarakat,2025,12,27,High
CMT-101006,TikTok,Digital Learning Batu,Salut untuk inovasi digital Kota Batu.,Positive,1280,228,1736,#WisataBatu,UMKM,Blitar,2026-04-08 19:14:42,Citizen,Low,salutuntukinovasidigitalkotabatu,2026,4,8,Medium
CMT-101007,TikTok,Pelayanan Dukcapil Online,Pelayanan online sekarang lebih efisien.,Positive,1520,417,2354,#KotaBatu,UMKM,Kediri,2025-11-07 23:02:49,UMKM Owner,Low,pelayananonlinesekaranglebihefisien,2025,11,7,Medium
CMT-101008,Instagram,Pelayanan Dukcapil Online,Aplikasi pemerintah makin modern dan responsif.,Positive,1460,418,2296,#DiskominfoBatu,UMKM,Batu,2025-05-31 15:06:59,Tourist,Low,aplikasipemerintahmakinmoderndanresponsif,2025,5,31,Medium
CMT-101009,Twitter/X,WiFi Publik Kota Batu,Salut untuk inovasi digital Kota Batu.,Positive,826,370,1566,#SmartCityBatu,Pendidikan,Blitar,2025-07-23 07:56:58,Tourist,Low,salutuntukinovasidigitalkotabatu,2025,7,23,Medium
CMT-101010,TikTok,Digital UMKM,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,363,67,497,#UMKMBatu,UMKM,Kediri,2025-07-08 03:55:05,Public Employee,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,7,8,Low
CMT-101011,Twitter/X,E-Government Service,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,876,277,1430,#DiskominfoBatu,Pariwisata,Malang,2025-11-17 12:38:47,Tourist,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,11,17,Medium
CMT-101012,Instagram,Smart Transportation Batu,Pelayanan sudah cukup baik.,Neutral,1341,157,1655,#BatuDigital,Pariwisata,Batu,2026-02-11 06:38:04,Public Employee,Medium,pelayanansudahcukupbaik,2026,2,11,Medium
CMT-101013,TikTok,Digital UMKM,Fiturnya cukup membantu untuk masyarakat.,Neutral,178,422,1022,#UMKMBatu,Pendidikan,Pasuruan,2025-12-20 22:23:23,Tourist,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,12,20,Medium
CMT-101014,Instagram,Digital Learning Batu,WiFi publik sangat membantu mahasiswa.,Positive,201,116,433,#BatuDigital,Pelayanan Publik,Kediri,2026-01-19 16:06:47,UMKM Owner,Low,wifipubliksangatmembantumahasiswa,2026,1,19,Low
CMT-101015,TikTok,Digital UMKM,Salut untuk inovasi digital Kota Batu.,Positive,925,251,1427,#PelayananPublik,Pendidikan,Surabaya,2026-04-16 19:50:18,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2026,4,16,Medium
CMT-101016,TikTok,Smart City Batu,Informasi publik jadi lebih transparan.,Positive,974,184,1342,#BatuDigital,UMKM,Blitar,2025-08-15 08:34:52,Public Employee,Low,informasipublikjadilebihtransparan,2025,8,15,Medium
CMT-101017,Twitter/X,Batu Tourism App,Aplikasi pemerintah makin modern dan responsif.,Positive,3488,76,3640,#UMKMBatu,Pelayanan Publik,Batu,2025-09-23 13:56:36,UMKM Owner,Low,aplikasipemerintahmakinmoderndanresponsif,2025,9,23,High
CMT-101018,TikTok,WiFi Publik Kota Batu,Pelayanan online masih membingungkan.,Negative,630,403,1436,#BatuDigital,Pelayanan Publik,Malang,2025-10-13 05:51:51,Tourist,High,pelayananonlinemasihmembingungkan,2025,10,13,Medium
CMT-101019,Twitter/X,Digital Learning Batu,Pelayanan online sekarang lebih efisien.,Positive,556,57,670,#UMKMBatu,UMKM,Batu,2026-02-20 07:45:20,UMKM Owner,Low,pelayananonlinesekaranglebihefisien,2026,2,20,Low
CMT-101020,Instagram,Digital Learning Batu,Sistem sering mengalami gangguan.,Negative,2893,163,3219,#KotaBatu,Teknologi,Pasuruan,2025-11-17 11:41:02,UMKM Owner,High,sistemseringmengalamigangguan,2025,11,17,High
CMT-101021,Twitter/X,Smart Transportation Batu,WiFi publik sangat membantu mahasiswa.,Positive,3144,214,3572,#KotaBatu,Pariwisata,Blitar,2025-10-15 06:01:41,Citizen,Low,wifipubliksangatmembantumahasiswa,2025,10,15,High
CMT-101022,Twitter/X,Pelayanan Dukcapil Online,Masih perlu pengembangan lebih lanjut.,Neutral,4321,295,4911,#DiskominfoBatu,Pariwisata,Surabaya,2025-10-23 13:37:29,Citizen,Medium,masihperlupengembanganlebihlanjut,2025,10,23,High
CMT-101023,Instagram,WiFi Publik Kota Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2973,285,3543,#DiskominfoBatu,Infrastruktur,Surabaya,2025-10-19 00:58:41,UMKM Owner,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,10,19,High
CMT-101024,TikTok,Digital Learning Batu,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,2419,235,2889,#PelayananPublik,Pariwisata,Malang,2025-05-16 04:59:38,Citizen,Medium,masihadabeberapafituryangperludiperbaiki,2025,5,16,Medium
CMT-101025,Twitter/X,Smart City Batu,Fiturnya cukup membantu untuk masyarakat.,Neutral,1177,193,1563,#DigitalGovernment,Pelayanan Publik,Batu,2025-12-23 13:58:30,Citizen,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,12,23,Medium
CMT-101026,Twitter/X,WiFi Publik Kota Batu,Fiturnya cukup membantu untuk masyarakat.,Neutral,3911,428,4767,#SmartCityBatu,UMKM,Surabaya,2026-02-28 02:34:03,Student,Medium,fiturnyacukupmembantuuntukmasyarakat,2026,2,28,High
CMT-101027,Instagram,WiFi Publik Kota Batu,Program ini sangat membantu masyarakat.,Positive,107,291,689,#BatuDigital,Ekonomi Digital,Kediri,2025-06-15 18:13:08,Student,Low,programinisangatmembantumasyarakat,2025,6,15,Low
CMT-101028,Twitter/X,E-Government Service,Informasi sudah cukup jelas.,Neutral,3856,210,4276,#KotaBatu,Infrastruktur,Surabaya,2025-05-11 03:29:29,Citizen,Medium,informasisudahcukupjelas,2025,5,11,High
CMT-101029,TikTok,WiFi Publik Kota Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,4954,384,5722,#SmartCityBatu,Teknologi,Blitar,2025-07-13 07:34:07,Tourist,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,7,13,High
CMT-101030,Instagram,Pelayanan Dukcapil Online,Informasi sudah cukup jelas.,Neutral,4691,256,5203,#DigitalGovernment,UMKM,Surabaya,2026-04-18 04:41:06,Citizen,Medium,informasisudahcukupjelas,2026,4,18,High
CMT-101031,Twitter/X,Smart City Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,1740,205,2150,#PelayananPublik,Teknologi,Malang,2025-08-01 14:34:44,Public Employee,Low,aplikasipemerintahmakinmoderndanresponsif,2025,8,1,Medium
CMT-101032,Instagram,Digital Learning Batu,Fiturnya cukup membantu untuk masyarakat.,Neutral,3842,244,4330,#DigitalGovernment,UMKM,Batu,2026-02-08 09:07:21,UMKM Owner,Medium,fiturnyacukupmembantuuntukmasyarakat,2026,2,8,High
CMT-101033,TikTok,Digital UMKM,Programnya cukup menarik untuk dicoba.,Neutral,2216,55,2326,#WisataBatu,Pelayanan Publik,Batu,2026-04-28 12:26:02,Student,Medium,programnyacukupmenarikuntukdicoba,2026,4,28,Medium
CMT-101034,Twitter/X,Smart City Batu,Program ini sangat membantu masyarakat.,Positive,540,108,756,#UMKMBatu,Pariwisata,Pasuruan,2025-07-12 23:38:06,Student,Low,programinisangatmembantumasyarakat,2025,7,12,Low
CMT-101035,TikTok,Smart City Batu,Semoga layanan terus ditingkatkan.,Neutral,1973,137,2247,#KotaBatu,Infrastruktur,Batu,2026-04-25 07:36:21,UMKM Owner,Medium,semogalayananterusditingkatkan,2026,4,25,Medium
CMT-101036,Instagram,Digital Learning Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,74,182,438,#PelayananPublik,Pelayanan Publik,Blitar,2026-01-23 00:11:11,UMKM Owner,Low,digitalisasilayanansangatmempermudahwarga,2026,1,23,Low
CMT-101037,Twitter/X,Digital UMKM,Respon pelayanan masih cukup lambat.,Negative,3341,459,4259,#BatuDigital,Infrastruktur,Pasuruan,2025-11-27 09:30:05,Tourist,High,responpelayananmasihcukuplambat,2025,11,27,High
CMT-101038,TikTok,Smart Transportation Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2381,82,2545,#DiskominfoBatu,Pendidikan,Kediri,2025-05-15 10:06:57,Student,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,5,15,Medium
CMT-101039,Twitter/X,E-Government Service,Sistem sering mengalami gangguan.,Negative,4114,264,4642,#KotaBatu,UMKM,Surabaya,2025-06-29 15:21:00,UMKM Owner,Medium,sistemseringmengalamigangguan,2025,6,29,High
CMT-101040,Twitter/X,Digital Learning Batu,Salut untuk inovasi digital Kota Batu.,Positive,332,456,1244,#PelayananPublik,Pariwisata,Pasuruan,2026-03-27 16:30:42,Public Employee,Low,salutuntukinovasidigitalkotabatu,2026,3,27,Medium
CMT-101041,Instagram,Digital UMKM,Aplikasi pemerintah makin modern dan responsif.,Positive,4649,321,5291,#SmartCityBatu,UMKM,Surabaya,2026-02-01 22:45:51,Public Employee,Low,aplikasipemerintahmakinmoderndanresponsif,2026,2,1,High
CMT-101042,Instagram,WiFi Publik Kota Batu,Respon pelayanan masih cukup lambat.,Negative,775,232,1239,#UMKMBatu,UMKM,Batu,2026-01-04 12:28:50,UMKM Owner,High,responpelayananmasihcukuplambat,2026,1,4,Medium
CMT-101043,TikTok,Smart Transportation Batu,Aplikasinya lumayan mudah digunakan.,Neutral,735,36,807,#UMKMBatu,Ekonomi Digital,Surabaya,2025-10-11 06:48:57,Tourist,Medium,aplikasinyalumayanmudahdigunakan,2025,10,11,Low
CMT-101044,Twitter/X,Smart Transportation Batu,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,1020,497,2014,#SmartCityBatu,Pelayanan Publik,Surabaya,2025-12-19 06:36:32,Tourist,Medium,masihadabeberapafituryangperludiperbaiki,2025,12,19,Medium
CMT-101045,Twitter/X,E-Government Service,Aplikasi pemerintah makin modern dan responsif.,Positive,3616,187,3990,#WisataBatu,Pendidikan,Kediri,2025-11-18 10:47:02,Tourist,Low,aplikasipemerintahmakinmoderndanresponsif,2025,11,18,High
CMT-101046,Twitter/X,Smart City Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,354,317,988,#PelayananPublik,Infrastruktur,Malang,2025-11-29 03:58:23,Citizen,Low,digitalisasilayanansangatmempermudahwarga,2025,11,29,Low
CMT-101047,TikTok,Pelayanan Dukcapil Online,Aplikasi pemerintah makin modern dan responsif.,Positive,4675,204,5083,#DigitalGovernment,Ekonomi Digital,Kediri,2025-09-28 18:39:53,Citizen,Low,aplikasipemerintahmakinmoderndanresponsif,2025,9,28,High
CMT-101048,Instagram,Digital UMKM,Pelayanan online sekarang lebih efisien.,Positive,4388,460,5308,#DiskominfoBatu,UMKM,Kediri,2026-02-22 17:47:51,Citizen,Low,pelayananonlinesekaranglebihefisien,2026,2,22,High
CMT-101049,Instagram,Digital UMKM,Informasi di aplikasi kurang update.,Negative,1639,205,2049,#WisataBatu,Pelayanan Publik,Pasuruan,2025-07-27 10:59:12,Tourist,High,informasidiaplikasikurangupdate,2025,7,27,Medium
CMT-101050,Instagram,Smart City Batu,Pelayanan online sekarang lebih efisien.,Positive,941,142,1225,#BatuDigital,Ekonomi Digital,Malang,2025-07-06 16:06:34,Student,Low,pelayananonlinesekaranglebihefisien,2025,7,6,Medium
CMT-101051,Instagram,Smart City Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,4929,396,5721,#WisataBatu,Teknologi,Blitar,2025-09-29 09:56:01,Student,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,9,29,High
CMT-101052,Instagram,WiFi Publik Kota Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,3469,138,3745,#DiskominfoBatu,UMKM,Batu,2025-10-22 21:48:18,UMKM Owner,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,10,22,High
CMT-101053,Instagram,Pelayanan Dukcapil Online,Digitalisasi layanan sangat mempermudah warga.,Positive,3703,446,4595,#UMKMBatu,UMKM,Batu,2025-11-13 16:37:53,Citizen,Low,digitalisasilayanansangatmempermudahwarga,2025,11,13,High
CMT-101054,TikTok,E-Government Service,Informasi di aplikasi kurang update.,Negative,2437,84,2605,#DigitalGovernment,Ekonomi Digital,Blitar,2025-10-05 21:22:02,Public Employee,High,informasidiaplikasikurangupdate,2025,10,5,Medium
CMT-101055,Twitter/X,Digital Learning Batu,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,3583,181,3945,#SmartCityBatu,Pariwisata,Batu,2025-05-30 16:21:38,Public Employee,Medium,masihadabeberapafituryangperludiperbaiki,2025,5,30,High
CMT-101056,TikTok,Smart Transportation Batu,Aplikasinya lumayan mudah digunakan.,Neutral,2597,7,2611,#BatuDigital,Ekonomi Digital,Surabaya,2025-06-18 07:46:27,Citizen,Medium,aplikasinyalumayanmudahdigunakan,2025,6,18,Medium
CMT-101057,Twitter/X,Smart City Batu,Masih perlu pengembangan lebih lanjut.,Neutral,2157,266,2689,#KotaBatu,UMKM,Kediri,2025-06-04 06:58:44,Tourist,Medium,masihperlupengembanganlebihlanjut,2025,6,4,Medium
CMT-101058,Twitter/X,Pelayanan Dukcapil Online,Fiturnya cukup membantu untuk masyarakat.,Neutral,303,111,525,#DigitalGovernment,UMKM,Pasuruan,2025-09-30 20:07:41,Tourist,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,9,30,Low
CMT-101059,Twitter/X,Smart City Batu,WiFi publik sangat membantu mahasiswa.,Positive,1570,497,2564,#WisataBatu,Pelayanan Publik,Batu,2025-09-09 23:55:56,UMKM Owner,Low,wifipubliksangatmembantumahasiswa,2025,9,9,Medium
CMT-101060,Instagram,E-Government Service,Respon pelayanan masih cukup lambat.,Negative,3740,211,4162,#WisataBatu,Teknologi,Pasuruan,2026-01-02 20:14:00,UMKM Owner,High,responpelayananmasihcukuplambat,2026,1,2,High
CMT-101061,Instagram,WiFi Publik Kota Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,3763,219,4201,#BatuDigital,Teknologi,Blitar,2025-06-30 07:36:16,UMKM Owner,Low,aplikasipemerintahmakinmoderndanresponsif,2025,6,30,High
CMT-101062,Twitter/X,Digital UMKM,Masih perlu pengembangan lebih lanjut.,Neutral,2325,359,3043,#DiskominfoBatu,Pendidikan,Batu,2025-07-29 06:58:16,Citizen,Medium,masihperlupengembanganlebihlanjut,2025,7,29,High
